alpha,arm,assigned_cell_coverage,completeness,dataset,exact_lca_accuracy,false_novel_rate,fn,fp,fragmentation_mean_clusters_per_type,full_prednovel_ami,full_prednovel_ari,full_prednovel_na_reason,full_prednovel_nmi,gt_mapping_coverage,homogeneity,joint_correct_known,joint_correct_known_n,known_contamination,known_retention,lcc_assigned_cells,lcc_assigned_clusters,lcc_eligible_cells,lcc_eligible_clusters,lcc_yield,lineage_U,lineage_assigned_evaluable_n,lineage_compatible_n,lineage_eligible_evaluable_n,lineage_mean_shortest_path,lineage_q_cell_weighted,lineage_q_cluster_macro,lineage_status,lineage_utility_numerator,merging_mean_types_per_cluster,n_known,n_novel,n_target,novelty_ap,novelty_auroc,novelty_threshold,over_specific_n,pred_novel_fraction,pred_novel_n,predicted_cluster_count,protocol_sha256,ranking_na_reason,retained_known_accuracy,run_id,seed,selective_known_risk,split_sha256,status,threshold_f1,threshold_precision,threshold_recall,tn,tp,under_specific_n
8.399745464324951,GENERIC_STAR,0.0,0.5746367931457832,Zeisel_2018,,0.21778759057971014,3,3847,5.083333333333333,0.7232180141484154,0.3335410801936458,,0.7236009552520779,1.0,0.9768251518259019,0.7800611413043478,13779,0.0810696900090616,0.7822124094202898,0,0,47453,23,0.0,,0,0,47453,,,,not_applicable_synthetic,,2.652173913043478,17664,43609,61273,0.9998458731262215,0.9997369835986523,-8.399745464324951,0,0.7744520424983271,47453,23,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9972497647825143,P0_Zeisel_2018_s202_GENERIC_STAR,202,0.002750235217485706,b950f097fbaf600706164cdfcb190a54e40c45cf70321702f8a9819aa93d304d,COMPLETE,0.9577211130877863,0.9189303099909384,0.999931206860969,13817,43606,0
7.761362504959107,REAL_CL,0.2788441477154183,0.48549726377804514,Cao,0.14285714285714285,0.2957886372665872,374,1489,9.0,0.6030788622429135,0.281894974665147,,0.6054407210906607,1.0,0.8040945225313095,0.7010329757647994,3529,0.1553306905904444,0.7042113627334128,2673,7,9586,24,0.2916666666666667,0.24197788441477153,2673,2510,9586,0.8481107369996259,0.9390198279087167,0.9204021852116939,EVALUABLE,2319.6,4.5,5034,8471,13505,0.9751859927183554,0.9505830661969624,-7.761362504959107,0,0.7098111810440577,9586,24,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9954866008462624,P0_Cao_s303_REAL_CL,303,0.004513399153737658,9b6ec6fc1cde80ce651fd4fc968f500d70ce4f588eb8bab146b6dafb71bd56c1,COMPLETE,0.8968267154012295,0.8446693094095556,0.9558493684334789,3545,8097,987
7.764700222015381,DEPTH_SHUFFLED_CL,0.14939327630793714,0.527021138089028,Cao,0.0,0.37822804926499803,321,1904,8.25,0.6335748902790205,0.33226601311281273,,0.6355728095015815,1.0,0.8004414469286185,0.6191895113230036,3117,0.18937736224388302,0.621771950735002,1502,3,10054,23,0.13043478260869565,0.09466878854187388,1502,961,10054,1.6731025299600533,0.6398135818908123,0.39693100637013085,EVALUABLE,951.8,4.304347826086956,5034,8471,13505,0.9756908400551868,0.9518489828134569,-7.764700222015381,0,0.7444650129581637,10054,23,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9958466453674122,P0_Cao_s303_DEPTH_SHUFFLED_CL,303,0.004153354632587859,9b6ec6fc1cde80ce651fd4fc968f500d70ce4f588eb8bab146b6dafb71bd56c1,COMPLETE,0.8798920377867746,0.810622637756117,0.9621060087356864,3130,8150,364
7.443508052825928,GENERIC_STAR,0.0,0.48262076833986844,Cao,,0.25764799364322605,301,1297,8.833333333333334,0.5985446486014101,0.2724189350271238,,0.6007741767136895,1.0,0.7955337750719933,0.7385776718315455,3718,0.1370022182317524,0.7423520063567739,0,0,9467,22,0.0,,0,0,9467,,,,not_applicable_synthetic,,4.818181818181818,5034,8471,13505,0.9793672088379268,0.9602816184615844,-7.443508052825928,0,0.700999629766753,9467,22,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9949157077869949,P0_Cao_s303_GENERIC_STAR,303,0.005084292213005084,9b6ec6fc1cde80ce651fd4fc968f500d70ce4f588eb8bab146b6dafb71bd56c1,COMPLETE,0.9109153751811796,0.8629977817682476,0.9644670050761421,3737,8170,0
7.979758453369141,REAL_CL,0.0,0.6023934989004448,Quake_10x,,0.12097147262914418,44,1569,6.208333333333333,0.7143126340242851,0.3297915007737019,,0.7166788474855201,1.0,0.8844816015585937,0.8771010023130301,11376,0.08430951101558302,0.8790285273708558,0,0,18610,35,0.0,0.0,0,0,18610,,,,EVALUABLE,0.0,4.257142857142857,12970,17085,30055,0.9981842234225545,0.9974795147578358,-7.979758453369141,0,0.6191981367492929,18610,35,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.997807209893869,P0_Quake_10x_s303_REAL_CL,303,0.002192790106131041,a04bfbb257af12e1b8c4d97fc8452c80e39d255590e39f7ad54b7fdfb7f7c820,COMPLETE,0.9548115982630621,0.915690488984417,0.9974246414983904,11401,17041,0
7.989772295951843,DEPTH_SHUFFLED_CL,0.0,0.6217014082106957,Quake_10x,,0.1215111796453354,52,1576,5.708333333333333,0.7291186966710056,0.3661386144214535,,0.7312786978862535,1.0,0.8877476764242149,0.8760986892829606,11363,0.08469020366489333,0.8784888203546646,0,0,18609,33,0.0,0.0,0,0,18609,,,,EVALUABLE,0.0,4.151515151515151,12970,17085,30055,0.9981560662551705,0.997422294848042,-7.989772295951843,0,0.6191648644152388,18609,33,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9972792697911181,P0_Quake_10x_s303_DEPTH_SHUFFLED_CL,303,0.0027207302088818677,a04bfbb257af12e1b8c4d97fc8452c80e39d255590e39f7ad54b7fdfb7f7c820,COMPLETE,0.9543900935731495,0.9153097963351067,0.9969563944980977,11394,17033,0
7.820190000534058,GENERIC_STAR,0.0,0.6383448669989089,Quake_10x,,0.1235929067077872,52,1603,5.625,0.7397579059718223,0.40700697404793124,,0.7418165065450498,1.0,0.885321483490984,0.8746337702390131,11344,0.08601631251341489,0.8764070932922128,0,0,18636,32,0.0,,0,0,18636,,,,not_applicable_synthetic,,4.21875,12970,17085,30055,0.9981307314573529,0.997345489433417,-7.820190000534058,0,0.620063217434703,18636,32,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9979765989267176,P0_Quake_10x_s303_GENERIC_STAR,303,0.0020234010732823084,a04bfbb257af12e1b8c4d97fc8452c80e39d255590e39f7ad54b7fdfb7f7c820,COMPLETE,0.9536687102824669,0.9139836874865851,0.9969563944980977,11367,17033,0
7.738745474815369,REAL_CL,0.0,0.828126200223145,Quake_Smart-seq2,,0.22366692934068821,589,1703,4.6,0.8427159586649121,0.8681779283821174,,0.8443252148031744,1.0,0.8611706126500878,0.7692408720777515,5857,0.10917366497852427,0.7763330706593118,0,0,15599,30,0.0,0.0,0,0,15599,,,,EVALUABLE,0.0,4.6,7614,14485,22099,0.9791799284383579,0.9587629440852511,-7.738745474815369,0,0.705869043848138,15599,30,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9908644899340213,P0_Quake_Smart-seq2_s303_REAL_CL,303,0.009135510065978684,e2f03734e7cf931925c3f919f10bd4ec8a676bd497137552b563a05c1405ffc9,COMPLETE,0.9238133226964499,0.8908263350214758,0.959337245426303,5911,13896,0
7.730157113075256,DEPTH_SHUFFLED_CL,0.0,0.8241369527913734,Quake_Smart-seq2,,0.22406094037299712,638,1706,4.466666666666667,0.8397233634179272,0.8642162935885848,,0.8413707771736201,1.0,0.8593407610584917,0.7695035460992907,5859,0.109689448980904,0.7759390596270029,0,0,15553,30,0.0,0.0,0,0,15553,,,,EVALUABLE,0.0,4.466666666666667,7614,14485,22099,0.9774602348219252,0.9552251321281158,-7.730157113075256,0,0.7037875016969094,15553,30,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9917061611374408,P0_Quake_Smart-seq2_s303_DEPTH_SHUFFLED_CL,303,0.008293838862559242,e2f03734e7cf931925c3f919f10bd4ec8a676bd497137552b563a05c1405ffc9,COMPLETE,0.9219655103535521,0.890310551019096,0.9559544356230584,5908,13847,0
7.622922039031982,GENERIC_STAR,0.0,0.8283392005477611,Quake_Smart-seq2,,0.22563698450223274,622,1718,4.666666666666667,0.8428688309453639,0.8682232321698045,,0.8444934946474622,1.0,0.8612904040328891,0.7675334909377463,5844,0.11026249919774084,0.7743630154977673,0,0,15581,30,0.0,,0,0,15581,,,,not_applicable_synthetic,,4.666666666666667,7614,14485,22099,0.9784963686711777,0.9569264655093234,-7.622922039031982,0,0.705054527354179,15581,30,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.991180461329715,P0_Quake_Smart-seq2_s303_GENERIC_STAR,303,0.008819538670284939,e2f03734e7cf931925c3f919f10bd4ec8a676bd497137552b563a05c1405ffc9,COMPLETE,0.9221712233087208,0.8897375008022591,0.9570590265792199,5896,13863,0
7.83433039188385,REAL_CL,0.43401445021449536,0.34722971731481894,Wagner,0.0,0.38555181803620053,374,2407,11.5,0.4349869661789973,0.1339763594029905,,0.4362590116403004,1.0,0.586684140692362,0.6030754444978376,3765,0.13586588394671484,0.6144481819637995,7689,11,17716,22,0.5,0.07608941070219011,7689,1348,17716,3.914683313824945,0.1753153856158148,0.2797100020825958,EVALUABLE,1348.0,5.2272727272727275,6243,15683,21926,0.9801836077899803,0.9524315949032208,-7.83433039188385,12,0.8079905135455624,17716,22,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9814911366006257,P0_Wagner_s303_REAL_CL,303,0.01850886339937435,289e942bd686b1e4c710397b779e70a18d180fce0266e9567d6945057540de1f,COMPLETE,0.9167340339531124,0.8641341160532852,0.9761525218389339,3836,15309,0
7.823409819602967,DEPTH_SHUFFLED_CL,0.4205427454535154,0.35019845500138574,Wagner,0.0,0.37818356559346467,393,2361,11.3,0.4351382944255166,0.14303233627160655,,0.4363749697902453,1.0,0.5788073525208117,0.6102835175396444,3810,0.13376012690499123,0.6218164344065353,7423,11,17651,21,0.5238095238095238,0.00396578097558212,7423,70,17651,5.9140509228074905,0.009430149535228345,0.01013317892298784,EVALUABLE,70.0,5.380952380952381,6243,15683,21926,0.9813115974353206,0.9539269635246592,-7.823409819602967,13,0.8050259965337955,17651,21,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.98145285935085,P0_Wagner_s303_DEPTH_SHUFFLED_CL,303,0.01854714064914992,289e942bd686b1e4c710397b779e70a18d180fce0266e9567d6945057540de1f,COMPLETE,0.9173816523669527,0.8662398730950088,0.9749410189377032,3882,15290,0
7.693164420127869,GENERIC_STAR,0.0,0.3550485817945675,Wagner,,0.3778632067916066,303,2359,11.6,0.4407362002799798,0.14692876526766707,,0.44195199554716497,1.0,0.5851846236354321,0.6117251321480057,3819,0.13298382095946784,0.6221367932083934,0,0,17739,21,0.0,,0,0,17739,,,,not_applicable_synthetic,,5.523809523809524,6243,15683,21926,0.9823116449632624,0.9570812046851397,-7.693164420127869,0,0.8090394964881875,17739,21,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.983264675592173,P0_Wagner_s303_GENERIC_STAR,303,0.016735324407826983,289e942bd686b1e4c710397b779e70a18d180fce0266e9567d6945057540de1f,COMPLETE,0.9203518640416493,0.8670161790405322,0.9806797168909009,3884,15380,0
8.918249940872194,REAL_CL,0.07888568524549358,0.5744093193521478,Zeisel_2018,0.2,0.26371295924800825,1,4601,5.333333333333333,0.7230838737322968,0.3182176619414988,,0.7234154293893663,1.0,0.9768063693585416,0.7333639021035135,12795,0.09543861104772967,0.7362870407519917,3803,5,48209,21,0.23809523809523808,0.06072776867389906,3803,3565,48209,1.1341046542203523,0.9374178280305022,0.8030811748580424,EVALUABLE,2927.625,3.0476190476190474,17447,43609,61056,0.9998717949417092,0.9997994023031379,-8.918249940872194,0,0.789586609014675,48209,21,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9960298925735638,P0_Zeisel_2018_s303_REAL_CL,303,0.0039701074264362445,66efe1a47fffc992516ef34be736dac648ec77e5600fa21307e5807ab3dc7c9c,COMPLETE,0.9498791086715023,0.9045613889522703,0.9999770689536563,12846,43608,1682
8.894576883316041,DEPTH_SHUFFLED_CL,0.04957466138090519,0.5465440367226343,Zeisel_2018,0.0,0.27655184272367744,2,4825,5.583333333333333,0.700606482195932,0.2685114630267362,,0.7009832723753725,1.0,0.97708119439931,0.7213847652891615,12586,0.09962421539478031,0.7234481572763226,2401,2,48432,23,0.08695652173913043,0.007049058473736373,2401,569,48432,3.514369012911287,0.23698458975426906,0.5,EVALUABLE,341.4,2.9130434782608696,17447,43609,61056,0.9998727623007599,0.9997834450707394,-8.894576883316041,0,0.7932389937106918,48432,23,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9971478371098083,P0_Zeisel_2018_s303_DEPTH_SHUFFLED_CL,303,0.0028521628901917286,66efe1a47fffc992516ef34be736dac648ec77e5600fa21307e5807ab3dc7c9c,COMPLETE,0.9475559804869569,0.9003757846052197,0.9999541379073127,12622,43607,569
8.400621604919433,GENERIC_STAR,0.0,0.5922354430091722,Zeisel_2018,,0.219120765747693,2,3823,4.833333333333333,0.7356557065732157,0.3546059359616558,,0.7359945134528333,1.0,0.9719175042234526,0.7789304751533215,13590,0.08060299388572634,0.780879234252307,0,0,47430,21,0.0,,0,0,47430,,,,not_applicable_synthetic,,2.761904761904762,17447,43609,61056,0.9999341186349864,0.999832641608579,-8.400621604919433,0,0.7768278301886793,47430,21,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9975044039929536,P0_Zeisel_2018_s303_GENERIC_STAR,303,0.0024955960070463887,66efe1a47fffc992516ef34be736dac648ec77e5600fa21307e5807ab3dc7c9c,COMPLETE,0.9579850393787278,0.9193970061142737,0.9999541379073127,13624,43607,0
7.76771092414856,REAL_CL,0.30565571237251465,0.5000551628550665,Cao,0.0,0.32193732193732194,346,1582,8.333333333333334,0.6153872785709611,0.2782762141516536,,0.6176363262798784,1.0,0.8075117110788335,0.6768416768416768,3326,0.1629751725558875,0.6780626780626781,2967,6,9707,24,0.25,0.2578551560729371,2967,2699,9707,0.9234917425008426,0.9096730704415235,0.8610920255853619,EVALUABLE,2503.0,4.166666666666667,4914,8471,13385,0.976393843819945,0.9520470544552707,-7.76771092414856,0,0.7252147926783713,9707,24,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9981992797118847,P0_Cao_s404_REAL_CL,404,0.001800720288115246,f9619a855197302d6e06197f062e3cbe0b85ccf3fa6d07076794b59f403a8955,COMPLETE,0.8939377269226537,0.8370248274441126,0.9591547633101168,3332,8125,1012
7.688399839401245,DEPTH_SHUFFLED_CL,0.1909682752919293,0.5089502475147764,Cao,0.0,0.31684981684981683,351,1557,8.166666666666666,0.6215931497025655,0.3015288425994573,,0.6237622465751886,1.0,0.8054634408859545,0.6821326821326821,3352,0.16089697220212876,0.6831501831501832,1848,3,9677,23,0.13043478260869565,0.1450036168233957,1848,1462,9677,1.1428571428571428,0.7911255411255411,0.5878518417570936,EVALUABLE,1403.2,4.260869565217392,4914,8471,13385,0.9767455929631642,0.9531716267048577,-7.688399839401245,0,0.7229734777736272,9677,23,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9985105749180816,P0_Cao_s404_DEPTH_SHUFFLED_CL,404,0.0014894250819183796,f9619a855197302d6e06197f062e3cbe0b85ccf3fa6d07076794b59f403a8955,COMPLETE,0.8948644478730439,0.8391030277978713,0.958564514225003,3357,8120,465
7.478792953491211,GENERIC_STAR,0.0,0.4925084840403869,Cao,,0.3007733007733008,276,1478,8.333333333333334,0.6099819807582171,0.2515544012805315,,0.6120394582043935,1.0,0.8081844554998855,0.698005698005698,3430,0.1527964437092939,0.6992266992266992,0,0,9673,22,0.0,,0,0,9673,,,,not_applicable_synthetic,,4.545454545454546,4914,8471,13385,0.9787755476961733,0.9598138147305897,-7.478792953491211,0,0.722674635786328,9673,22,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9982537834691502,P0_Cao_s404_GENERIC_STAR,404,0.0017462165308498253,f9619a855197302d6e06197f062e3cbe0b85ccf3fa6d07076794b59f403a8955,COMPLETE,0.9033289241622575,0.8472035562907061,0.9674182505017117,3436,8195,0
8.017670273780823,REAL_CL,0.0,0.6195211811674592,Quake_10x,,0.12725015518311608,39,1640,5.666666666666667,0.7240691997004886,0.39014999573645726,,0.7263306939729951,1.0,0.877641913019017,0.8706548727498448,11221,0.08776624210638981,0.8727498448168839,0,0,18686,34,0.0,0.0,0,0,18686,,,,EVALUABLE,0.0,4.0,12888,17085,29973,0.998246548681776,0.997529943029585,-8.017670273780823,0,0.6234277516431455,18686,34,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.997599573257468,P0_Quake_10x_s404_REAL_CL,404,0.0024004267425320057,49e293db1bc568adb191dce7e073b89c638fb7084dc4155b5bbe9df281fc9d2d,COMPLETE,0.9530625366917336,0.9122337578936102,0.9977172958735733,11248,17046,0
8.03232901096344,DEPTH_SHUFFLED_CL,0.0,0.6178342994882893,Quake_10x,,0.130276225946617,47,1679,5.791666666666667,0.7232552829539677,0.3612522034876991,,0.7253923098985932,1.0,0.8782933074358376,0.8672408441961514,11177,0.08970454666880376,0.869723774053383,0,0,18717,32,0.0,0.0,0,0,18717,,,,EVALUABLE,0.0,4.34375,12888,17085,29973,0.9981607389946704,0.9974051720802277,-8.03232901096344,0,0.6244620158142328,18717,32,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9971451512177715,P0_Quake_10x_s404_DEPTH_SHUFFLED_CL,404,0.0028548487822285663,49e293db1bc568adb191dce7e073b89c638fb7084dc4155b5bbe9df281fc9d2d,COMPLETE,0.951790402770795,0.9102954533311962,0.9972490488732807,11209,17038,0
7.849009501934051,GENERIC_STAR,0.0,0.6208123658345914,Quake_10x,,0.12833643699565486,44,1654,5.583333333333333,0.725421801533255,0.363819892235881,,0.7275436668764914,1.0,0.8785931558551151,0.869568590937306,11207,0.08847285370419898,0.8716635630043451,0,0,18695,32,0.0,,0,0,18695,,,,not_applicable_synthetic,,4.1875,12888,17085,29973,0.9981793843127611,0.9973888090492875,-7.849009501934051,0,0.6237280218863644,18695,32,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9975965818052341,P0_Quake_10x_s404_GENERIC_STAR,404,0.0024034181947658892,49e293db1bc568adb191dce7e073b89c638fb7084dc4155b5bbe9df281fc9d2d,COMPLETE,0.9525433202906651,0.911527146295801,0.9974246414983904,11234,17041,0
7.753084135055542,REAL_CL,0.0,0.8172840385000907,Quake_Smart-seq2,,0.2214693769097914,634,1667,4.833333333333333,0.8358008766365178,0.8585578314168738,,0.837480020719145,1.0,0.8586994223573668,0.7690979141756343,5789,0.1074236370666323,0.7785306230902086,0,0,15518,30,0.0,0.0,0,0,15518,,,,EVALUABLE,0.0,4.833333333333333,7527,14485,22012,0.9773384037058626,0.9549668781845716,-7.753084135055542,0,0.7049791023078321,15518,30,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9878839590443687,P0_Quake_Smart-seq2_s404_REAL_CL,404,0.012116040955631398,ac743bc836eb681f16960faaa4ca8b487e3a7079b4eb2bb32a0ef0afeb93f421,COMPLETE,0.9233076692330767,0.8925763629333677,0.9562305833620988,5860,13851,0
7.744182598590851,DEPTH_SHUFFLED_CL,0.0,0.8268692594967157,Quake_Smart-seq2,,0.2214693769097914,653,1667,4.7,0.8403544173358297,0.8690774182908999,,0.8419895292485557,1.0,0.8576730828732597,0.7692307692307693,5790,0.1075553261500742,0.7785306230902086,0,0,15499,30,0.0,0.0,0,0,15499,,,,EVALUABLE,0.0,4.7,7527,14485,22012,0.9758815038398334,0.9518677921145365,-7.744182598590851,0,0.7041159367617663,15499,30,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9880546075085325,P0_Quake_Smart-seq2_s404_DEPTH_SHUFFLED_CL,404,0.011945392491467578,ac743bc836eb681f16960faaa4ca8b487e3a7079b4eb2bb32a0ef0afeb93f421,COMPLETE,0.9226254002134472,0.8924446738499258,0.9549188816016568,5860,13832,0
7.627182352542877,GENERIC_STAR,0.0,0.8263591306300176,Quake_Smart-seq2,,0.2230636375714096,660,1679,4.7,0.839836973938979,0.8656485155288351,,0.8414014346380295,1.0,0.8570015254500241,0.7675036535140162,5777,0.10829463364293086,0.7769363624285904,0,0,15504,28,0.0,,0,0,15504,,,,not_applicable_synthetic,,5.035714285714286,7527,14485,22012,0.9767995564799983,0.9533045436382996,-7.627182352542877,0,0.7043430855896784,15504,28,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.987859097127223,P0_Quake_Smart-seq2_s404_GENERIC_STAR,404,0.012140902872777018,ac743bc836eb681f16960faaa4ca8b487e3a7079b4eb2bb32a0ef0afeb93f421,COMPLETE,0.9220047350695255,0.8917053663570691,0.9544356230583362,5848,13825,0
7.814738023281097,REAL_CL,0.32758718780224155,0.3464818010408595,Wagner,0.0,0.36897001303780963,370,2264,11.9,0.43507445912932863,0.14982235659751458,,0.4363623820166646,1.0,0.5892085158023913,0.6204367666232073,3807,0.1288046879444729,0.6310299869621904,5758,9,17577,22,0.4090909090909091,0.07356204130397678,5758,1293,17577,3.567905522750955,0.22455713789510245,0.3593640146786397,EVALUABLE,1293.0,5.409090909090909,6136,15683,21819,0.9842340837209342,0.9594461084054424,-7.814738023281097,19,0.8055822906641001,17577,22,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9832128099173554,P0_Wagner_s404_REAL_CL,404,0.016787190082644628,b53e682ead39fd3b746155f7b537658ffe7a629259d98f3edb16529348308cce,COMPLETE,0.9208057726999399,0.8711953120555271,0.9764075750812983,3872,15313,0
7.805523991584778,DEPTH_SHUFFLED_CL,0.30027344195055256,0.33969834253303505,Wagner,0.0,0.3670143415906128,381,2252,11.9,0.4266224940662586,0.13468704169957188,,0.42793294387962166,1.0,0.5780877635293202,0.6220664928292047,3817,0.12828984846758573,0.6329856584093873,5271,9,17554,22,0.4090909090909091,0.0076905548592913296,5271,135,17554,5.619047619047619,0.025611838360842343,0.020134228187919462,EVALUABLE,135.0,5.409090909090909,6136,15683,21819,0.9853326229633745,0.9613491200455304,-7.805523991584778,20,0.804528163527201,17554,22,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9827497425334707,P0_Wagner_s404_DEPTH_SHUFFLED_CL,404,0.01725025746652935,b53e682ead39fd3b746155f7b537658ffe7a629259d98f3edb16529348308cce,COMPLETE,0.9207810572554683,0.8717101515324143,0.9757061786647963,3884,15302,0
7.686883091926575,GENERIC_STAR,0.0,0.3455883208409144,Wagner,,0.3754889178617992,295,2304,11.5,0.43283912289955806,0.1404218528915195,,0.4341220724832854,1.0,0.5836407364289965,0.6150586701434159,3774,0.13022835179742256,0.6245110821382008,0,0,17692,22,0.0,,0,0,17692,,,,not_applicable_synthetic,,5.2272727272727275,6136,15683,21819,0.9864965689074157,0.9647755510683846,-7.686883091926575,0,0.8108529263485953,17692,22,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9848643006263048,P0_Wagner_s404_GENERIC_STAR,404,0.015135699373695199,b53e682ead39fd3b746155f7b537658ffe7a629259d98f3edb16529348308cce,COMPLETE,0.9221273408239701,0.8697716482025775,0.9811898233756297,3832,15388,0
8.914311408996582,REAL_CL,0.07597684515195369,0.5605731519481957,Zeisel_2018,0.25,0.2741192723923555,1,4762,5.0,0.7123584248275875,0.27811216217367857,,0.7127231425260943,1.0,0.9782340872437408,0.7236932995625144,12572,0.09844945213975605,0.7258807276076444,3675,4,48370,23,0.17391304347826086,0.06165770794569637,3675,3632,48370,0.9915646258503401,0.9882993197278912,0.9893574901483487,EVALUABLE,2982.383333333333,2.608695652173913,17372,43609,60981,0.9997741391294359,0.9997685828159807,-8.914311408996582,0,0.7931978813072924,48370,23,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9969865186360032,P0_Zeisel_2018_s404_REAL_CL,404,0.003013481363996828,2b55c81d414f1c82c4f6bca4f338cfa1f0ced12f2c4ec70e0b559a386f2840a3,COMPLETE,0.9482164407092923,0.9015505478602439,0.9999770689536563,12610,43608,1732
8.925603294372559,DEPTH_SHUFFLED_CL,0.049253851413861065,0.5807968458363513,Zeisel_2018,0.0,0.3519456596822473,1,6114,4.916666666666667,0.7290808437473526,0.29203082152858245,,0.7294095864922097,1.0,0.9802275976358465,0.6467879346074142,11236,0.12296367804995777,0.6480543403177527,2449,3,49722,23,0.13043478260869565,0.006467961867986001,2449,536,49722,3.56472029399755,0.21886484279297672,0.3333333333333333,EVALUABLE,321.59999999999997,2.5652173913043477,17372,43609,60981,0.9998086993757506,0.9997591857333812,-8.925603294372559,0,0.8153687214050278,49722,23,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9980458340735477,P0_Zeisel_2018_s404_DEPTH_SHUFFLED_CL,404,0.0019541659264523006,2b55c81d414f1c82c4f6bca4f338cfa1f0ced12f2c4ec70e0b559a386f2840a3,COMPLETE,0.9344805048697646,0.8770363219500422,0.9999770689536563,11258,43608,536
8.495374655723571,GENERIC_STAR,0.0,0.586341652087448,Zeisel_2018,,0.4064586691227262,1,7061,5.25,0.7327788145883838,0.29144483132192284,,0.7331102608178068,1.0,0.9778877207922408,0.5928505641261801,10299,0.13935542442124377,0.5935413308772738,0,0,50669,24,0.0,,0,0,50669,,,,not_applicable_synthetic,,2.625,17372,43609,60981,0.9998734511405326,0.9997709376966323,-8.495374655723571,0,0.8308981486036634,50669,24,4a54db2e65aca5f059c04ec44920666a6c0592f297840c748b0f10e40b942412,,0.9988361943555426,P0_Zeisel_2018_s404_GENERIC_STAR,404,0.0011638056444573757,2b55c81d414f1c82c4f6bca4f338cfa1f0ced12f2c4ec70e0b559a386f2840a3,COMPLETE,0.9250938713167441,0.8606445755787563,0.9999770689536563,10311,43608,0
